stage,feature,window_start,window_end,window_len,descriptor,sign,width,lambda,internal_pass,external_pass,internal_mean_accuracy,internal_mean_accuracy_gain,internal_min_accuracy_gain,internal_mean_specificity_gain,internal_min_specificity_gain,internal_max_sensitivity_loss,internal_min_sensitivity_loss_p,external_mean_accuracy,external_mean_accuracy_gain,external_min_accuracy_gain,external_mean_specificity_gain,external_min_specificity_gain,external_max_sensitivity_loss,external_min_sensitivity_loss_p,internal_selection_score
fine4,win_089_108__linear_slope,89,108,20,linear_slope,-1,0.5,0.25,True,True,0.6743119266055047,0.02538226299694187,0.020183486238532056,0.032258064516129004,0.027055150884495283,0.03100775193798444,0.125,0.6425485961123111,0.030597552195824385,0.02807775377969768,0.03864118895966029,0.03439490445859872,0.03546099290780147,0.0625,0.6826039752021462
fine4,win_049_060__level_min,49,60,12,level_min,-1,0.35,0.25,True,True,0.6743119266055045,0.025382262996941834,0.020183486238532056,0.0326049254249046,0.027055150884495283,0.03100775193798444,0.125,0.6321094312455003,0.020158387329013688,0.01943844492440605,0.025902335456475578,0.02420382165605095,0.014184397163120588,0.5,0.6826039752021461
fine4,win_093_104__endpoint_delta,93,104,12,endpoint_delta,-1,0.5,0.25,True,True,0.6743119266055045,0.025382262996941834,0.020183486238532056,0.031911203607353444,0.027055150884495283,0.03100775193798444,0.125,0.6396688264938805,0.02771778257739384,0.02591792656587477,0.03566878980891719,0.031847133757961776,0.03546099290780147,0.0625,0.6826039752021461
coarse8,win_097_112__level_sd,97,112,16,level_sd,-1,0.7,0.4,True,True,0.6746177370030582,0.025688073394495376,0.022018348623853212,0.033645508151231386,0.02913631633714886,0.03875968992248058,0.0625,0.6540676745860331,0.04211663066954644,0.03995680345572361,0.05392781316348194,0.05095541401273884,0.028368794326241176,0.125,0.6826013191667257
fine4,win_037_068__curv_sd,37,68,32,curv_sd,1,0.7,0.25,True,True,0.6746177370030582,0.025688073394495376,0.022018348623853212,0.0329517863336802,0.02913631633714886,0.03875968992248058,0.0625,0.6234701223902087,0.011519078473722097,0.009719222462203025,0.015286624203821653,0.01273885350318471,0.014184397163120588,0.5,0.6826013191667257
fine4,win_053_068__abs_curv_mean,53,68,16,abs_curv_mean,1,0.5,0.25,True,True,0.6746177370030582,0.025688073394495376,0.022018348623853212,0.0326049254249046,0.02913631633714886,0.03875968992248058,0.0625,0.6245500359971201,0.012598992080633531,0.009719222462203025,0.016560509554140124,0.015286624203821653,0.021276595744680882,0.25,0.6826013191667257
fine4,win_053_076__curv_sd,53,76,24,curv_sd,-1,0.35,0.25,True,False,0.6746177370030582,0.025688073394495414,0.022018348623853212,0.03364550815123135,0.02913631633714886,0.03875968992248058,0.0625,0.6583873290136789,0.046436285097192255,0.0388768898488121,0.06114649681528661,0.053503184713375784,0.042553191489361764,0.03125,0.6826013191667257
fine4,win_081_100__curv_sd,81,100,20,curv_sd,1,0.35,0.25,True,False,0.6749235474006116,0.025993883792048884,0.019266055045871533,0.03225806451612904,0.026014568158168605,0.03100775193798444,0.125,0.6223902087832974,0.010439164866810699,0.009719222462203025,0.013163481953290868,0.01146496815286624,0.014184397163120588,0.5,0.6825946354152906
coarse8,win_001_032__abs_curv_mean,1,32,32,abs_curv_mean,-1,0.35,0.25,True,False,0.6752293577981652,0.026299694189602468,0.02110091743119269,0.03399236906000691,0.02809573361082207,0.03875968992248058,0.0625,0.6720662347012238,0.060115190784737225,0.056155507559395246,0.07940552016985136,0.07643312101910826,0.05673758865248235,0.0078125,0.6825919793798703
fine4,win_089_100__level_sd,89,100,12,level_sd,-1,0.35,0.4,True,True,0.6752293577981652,0.02629969418960243,0.02110091743119269,0.034339229968782546,0.02809573361082207,0.03875968992248058,0.0625,0.6429085673146149,0.030957523398128184,0.02807775377969768,0.04033970276008492,0.03821656050955413,0.028368794326241176,0.125,0.6825919793798703
fine4,win_001_028__slope_mean,1,28,28,slope_mean,-1,0.7,0.25,True,True,0.6755351681957187,0.026605504587155937,0.01834862385321101,0.03399236906000691,0.024973985431841816,0.03100775193798444,0.125,0.6457883369330454,0.033837293016558724,0.02591792656587477,0.0454352441613588,0.03694267515923566,0.03546099290780147,0.0625,0.6825852956284352
fine4,win_085_108__slope_sd,85,108,24,slope_sd,1,0.7,0.25,True,True,0.6755351681957187,0.026605504587155937,0.01834862385321101,0.033992369060006945,0.024973985431841816,0.03100775193798444,0.125,0.6259899208063354,0.014038876889848876,0.008639308855291628,0.01868365180467091,0.01273885350318471,0.021276595744680882,0.25,0.6825852956284352
fine4,win_085_096__level_mean,85,96,12,level_mean,-1,0.7,0.25,True,False,0.6758409785932722,0.026911314984709445,0.020183486238532056,0.0350329517863337,0.027055150884495394,0.03875968992248058,0.0625,0.6483081353491721,0.036357091432685396,0.03455723542116629,0.049256900212314214,0.04585987261146496,0.042553191489361764,0.03125,0.6825826395930145
fine4,win_061_080__level_max,61,80,20,level_max,-1,0.7,0.25,True,False,0.6764525993883792,0.027522935779816498,0.019266055045871533,0.03572667360388485,0.026014568158168605,0.03875968992248058,0.0625,0.640748740100792,0.028797696184305315,0.024838012958963374,0.04033970276008492,0.03694267515923566,0.042553191489361764,0.03125,0.682573299806159
coarse8,win_057_072__curv_sd,57,72,16,curv_sd,1,0.5,0.25,True,True,0.672782874617737,0.023853211009174296,0.022935779816513735,0.02983003815469994,0.02809573361082207,0.03100775193798444,0.125,0.6223902087832974,0.010439164866810699,0.009719222462203025,0.014012738853503182,0.01273885350318471,0.014184397163120588,0.5,0.6825215718697358
fine4,win_077_096__abs_curv_mean,77,96,20,abs_curv_mean,1,0.35,0.25,True,False,0.6730886850152905,0.024159021406727803,0.020183486238532056,0.029830038154699978,0.024973985431841816,0.023255813953488302,0.25,0.6205903527717782,0.008639308855291591,0.005399568034557323,0.01146496815286624,0.010191082802547768,0.021276595744680882,0.25,0.6825148881183006
coarse8,win_105_128__linear_slope,105,128,24,linear_slope,1,0.35,0.25,True,True,0.6737003058103976,0.024770642201834853,0.022935779816513735,0.0326049254249046,0.031217481789802326,0.03875968992248058,0.0625,0.6231101511879049,0.011159107271418297,0.010799136069114423,0.014012738853503182,0.01273885350318471,0.014184397163120588,0.5,0.6825129651012932
coarse8,win_081_096__linear_slope,81,96,16,linear_slope,1,0.7,0.25,True,True,0.6743119266055047,0.025382262996941907,0.022018348623853212,0.03364550815123135,0.030176899063475537,0.03875968992248058,0.0625,0.634629229661627,0.02267818574514043,0.02051835853131756,0.030573248407643305,0.028025477707006363,0.021276595744680882,0.25,0.6825036253144375
coarse8,win_097_128__linear_slope,97,128,32,linear_slope,1,0.5,0.25,True,True,0.6743119266055047,0.02538226299694187,0.022018348623853212,0.03329864724245576,0.030176899063475537,0.03875968992248058,0.0625,0.6245500359971202,0.012598992080633606,0.008639308855291628,0.01698513800424628,0.01146496815286624,0.014184397163120588,0.5,0.6825036253144375
fine4,win_001_020__level_sd,1,20,20,level_sd,1,0.5,0.25,True,True,0.6743119266055047,0.02538226299694187,0.022018348623853212,0.03329864724245576,0.030176899063475537,0.03875968992248058,0.0625,0.6277897768178545,0.01583873290136791,0.015118790496760237,0.02123142250530785,0.017834394904458595,0.021276595744680882,0.25,0.6825036253144375
fine4,win_053_068__curv_sd,53,68,16,curv_sd,-1,0.35,0.25,True,False,0.6743119266055047,0.025382262996941907,0.022018348623853212,0.0326049254249046,0.030176899063475537,0.03875968992248058,0.0625,0.6569474442044636,0.04499640028797699,0.0388768898488121,0.0602972399150743,0.054777070063694255,0.04964539007092206,0.015625,0.6825036253144375
fine4,win_077_104__linear_slope,77,104,28,linear_slope,-1,0.35,0.25,True,True,0.6743119266055047,0.025382262996941907,0.022018348623853212,0.032258064516129004,0.030176899063475537,0.03875968992248058,0.0625,0.6357091432685386,0.023758099352051865,0.018358531317494653,0.030997876857749462,0.02547770700636942,0.021276595744680882,0.25,0.6825036253144375
fine4,win_061_072__level_max,61,72,12,level_max,-1,0.35,0.25,True,True,0.6740061162079511,0.02507645259938836,0.02110091743119269,0.031911203607353444,0.026014568158168605,0.03100775193798444,0.125,0.634629229661627,0.022678185745140394,0.021598272138228958,0.030573248407643305,0.029299363057324834,0.028368794326241176,0.125,0.6825028922960248
coarse8,win_025_040__abs_slope_mean,25,40,16,abs_slope_mean,-1,0.35,0.25,True,False,0.6743119266055047,0.02538226299694187,0.022935779816513735,0.0326049254249046,0.02809573361082207,0.03875968992248058,0.0625,0.6533477321814255,0.04139668826493884,0.036717062634989195,0.05562632696390657,0.04968152866242037,0.05673758865248235,0.0078125,0.6825002362606042
coarse8,win_081_096__curv_sd,81,96,16,curv_sd,1,0.7,0.25,True,False,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.03260492542490464,0.02913631633714886,0.03875968992248058,0.0625,0.6213102951763859,0.009359251259899263,0.008639308855291628,0.012314225053078554,0.010191082802547768,0.021276595744680882,0.25,0.6824942855275821
coarse8,win_089_120__curv_mean,89,120,32,curv_mean,1,0.5,0.25,True,True,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.0329517863336802,0.02913631633714886,0.03875968992248058,0.0625,0.6220302375809935,0.010079193664506861,0.008639308855291628,0.013588110403397025,0.01146496815286624,0.014184397163120588,0.5,0.6824942855275821
fine4,win_045_068__curv_mean,45,68,24,curv_mean,-1,0.5,0.25,True,True,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.034686090877558105,0.02913631633714886,0.03875968992248058,0.0625,0.6339092872570194,0.021958243340532795,0.018358531317494653,0.030997876857749462,0.026751592356687892,0.028368794326241176,0.125,0.6824942855275821
fine4,win_057_068__slope_sd,57,68,12,slope_sd,-1,0.35,0.25,True,False,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.03329864724245579,0.02913631633714886,0.03875968992248058,0.0625,0.6529877609791216,0.041036717062634974,0.029157667386609076,0.056050955414012726,0.04458598726114649,0.05673758865248235,0.0078125,0.6824942855275821
fine4,win_069_096__endpoint_delta,69,96,28,endpoint_delta,1,0.35,0.25,True,True,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.03364550815123135,0.02913631633714886,0.03875968992248058,0.0625,0.6306695464362851,0.018718502519798414,0.01295896328293733,0.025053078556263264,0.017834394904458595,0.028368794326241176,0.125,0.6824942855275821
fine4,win_093_108__endpoint_delta,93,108,16,endpoint_delta,-1,0.5,0.25,True,True,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.03329864724245579,0.02913631633714886,0.03875968992248058,0.0625,0.6439884809215263,0.03203743700503966,0.023758099352051865,0.0394904458598726,0.029299363057324834,0.021276595744680882,0.25,0.6824942855275821
fine4,win_101_112__slope_mean,101,112,12,slope_mean,-1,0.7,0.25,True,True,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.03225806451612904,0.02913631633714886,0.03875968992248058,0.0625,0.6490280777537797,0.03707703383729303,0.03131749460043198,0.047558386411889586,0.040764331210191074,0.028368794326241176,0.125,0.6824942855275821
fine4,win_105_116__level_sd,105,116,12,level_sd,1,0.5,0.25,True,True,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.03329864724245579,0.02913631633714886,0.03875968992248058,0.0625,0.6403887688984881,0.02843772498200144,0.023758099352051865,0.03736730360934182,0.031847133757961776,0.021276595744680882,0.25,0.6824942855275821
fine4,win_105_116__level_min,105,116,12,level_min,-1,0.5,0.25,True,True,0.6749235474006117,0.025993883792048922,0.02110091743119269,0.0326049254249046,0.02913631633714886,0.03875968992248058,0.0625,0.6479481641468683,0.035997120230381596,0.030237580993520585,0.0484076433121019,0.042038216560509545,0.03546099290780147,0.0625,0.6824942855275821
fine4,win_005_016__linear_slope,5,16,12,linear_slope,-1,0.7,0.25,True,False,0.6755351681957187,0.026605504587155937,0.020183486238532056,0.033992369060006945,0.02809573361082207,0.03875968992248058,0.0625,0.6450683945284377,0.033117350611951056,0.029157667386609076,0.04458598726114649,0.042038216560509545,0.042553191489361764,0.03125,0.6824849457407264
fine4,win_009_020__slope_mean,9,20,12,slope_mean,-1,0.35,0.4,True,False,0.6755351681957187,0.0266055045871559,0.020183486238532056,0.034339229968782504,0.02809573361082207,0.03875968992248058,0.0625,0.6519078473722102,0.039956803455723576,0.0399568034557235,0.05265392781316347,0.05095541401273884,0.042553191489361764,0.03125,0.6824849457407264
fine4,win_013_028__endpoint_delta,13,28,16,endpoint_delta,-1,0.35,0.4,True,False,0.6755351681957187,0.026605504587155937,0.020183486238532056,0.034686090877558105,0.02809573361082207,0.03875968992248058,0.0625,0.646508279337653,0.03455723542116632,0.02807775377969768,0.0484076433121019,0.04585987261146496,0.07092198581560283,0.001953125,0.6824849457407264
fine4,win_037_048__slope_sd,37,48,12,slope_sd,1,0.5,0.25,True,True,0.6755351681957187,0.026605504587155937,0.020183486238532056,0.034339229968782546,0.02809573361082207,0.03875968992248058,0.0625,0.6303095752339813,0.018358531317494615,0.016198704103671746,0.025053078556263264,0.02292993630573248,0.021276595744680882,0.25,0.6824849457407264
fine4,win_057_076__endpoint_delta,57,76,20,endpoint_delta,-1,0.7,0.25,True,False,0.6755351681957187,0.026605504587155937,0.020183486238532056,0.035032951786333665,0.02809573361082207,0.03875968992248058,0.0625,0.6429085673146149,0.030957523398128184,0.030237580993520585,0.04458598726114649,0.043312101910828016,0.04964539007092206,0.015625,0.6824849457407264
fine4,win_069_096__level_max,69,96,28,level_max,-1,0.7,0.25,True,False,0.6755351681957187,0.026605504587155937,0.020183486238532056,0.035032951786333665,0.02809573361082207,0.03875968992248058,0.0625,0.6447084233261339,0.03275737940964726,0.03239740820734338,0.04585987261146496,0.04458598726114649,0.042553191489361764,0.03125,0.6824849457407264
fine4,win_077_108__level_sd,77,108,32,level_sd,1,0.7,0.25,True,True,0.6755351681957187,0.0266055045871559,0.020183486238532056,0.033992369060006945,0.02809573361082207,0.03875968992248058,0.0625,0.6335493160547156,0.021598272138228958,0.015118790496760237,0.029299363057324834,0.021656050955414008,0.03546099290780147,0.0625,0.6824849457407264
fine4,win_085_104__curv_sd,85,104,20,curv_sd,1,0.7,0.25,True,False,0.6755351681957187,0.026605504587155937,0.020183486238532056,0.03364550815123135,0.02809573361082207,0.03875968992248058,0.0625,0.6220302375809935,0.010079193664506861,0.006479481641468721,0.013163481953290868,0.008917197452229297,0.014184397163120588,0.5,0.6824849457407264
fine4,win_097_108__curv_sd,97,108,12,curv_sd,1,0.35,0.25,True,True,0.6755351681957187,0.0266055045871559,0.020183486238532056,0.034339229968782504,0.02809573361082207,0.03875968992248058,0.0625,0.6252699784017278,0.013318934485241204,0.008639308855291628,0.01698513800424628,0.01273885350318471,0.014184397163120588,0.5,0.6824849457407264
fine4,win_105_116__abs_slope_mean,105,116,12,abs_slope_mean,1,0.5,0.25,True,True,0.6755351681957187,0.0266055045871559,0.020183486238532056,0.034339229968782504,0.02809573361082207,0.03875968992248058,0.0625,0.6418286537077034,0.029877609791216713,0.024838012958963263,0.03864118895966029,0.03312101910828025,0.028368794326241176,0.125,0.6824849457407264
coarse8,win_001_016__abs_slope_mean,1,16,16,abs_slope_mean,-1,0.5,0.25,True,False,0.6761467889908257,0.02721712538226299,0.019266055045871533,0.034686090877558064,0.027055150884495283,0.03875968992248058,0.0625,0.6713462922966164,0.05939524838012963,0.05399568034557245,0.0789808917197452,0.07515923566878979,0.06382978723404253,0.00390625,0.6824756059538708
fine4,win_097_108__abs_curv_max,97,108,12,abs_curv_max,1,0.7,0.25,True,True,0.6761467889908257,0.027217125382262952,0.019266055045871533,0.035032951786333665,0.027055150884495283,0.03875968992248058,0.0625,0.627069834413247,0.015118790496760312,0.012958963282937441,0.01995753715498938,0.017834394904458595,0.014184397163120588,0.5,0.6824756059538708
fine4,win_097_116__level_sd,97,116,20,level_sd,1,0.35,0.25,True,True,0.6761467889908257,0.02721712538226299,0.019266055045871533,0.034686090877558064,0.027055150884495283,0.03875968992248058,0.0625,0.634629229661627,0.02267818574514043,0.02051835853131756,0.029299363057324834,0.028025477707006363,0.021276595744680882,0.25,0.6824756059538708
fine4,win_005_028__linear_slope,5,28,24,linear_slope,-1,0.35,0.4,True,False,0.6767584097859327,0.027828746177370006,0.01834862385321101,0.03607353451266045,0.026014568158168605,0.03875968992248058,0.0625,0.6497480201583873,0.03779697624190067,0.03239740820734349,0.05010615711252653,0.04713375796178343,0.04964539007092206,0.015625,0.6824662661670152
coarse8,win_081_104__level_sd,81,104,24,level_sd,-1,0.5,0.25,True,True,0.6724770642201835,0.02354740061162075,0.022935779816513735,0.029830038154699978,0.02913631633714875,0.03100775193798444,0.125,0.6364290856731462,0.0244780417566595,0.021598272138228958,0.03312101910828025,0.030573248407643305,0.03546099290780147,0.0625,0.6824238780174476
coarse8,win_081_096__abs_slope_mean,81,96,16,abs_slope_mean,-1,0.35,0.25,True,False,0.672782874617737,0.023853211009174296,0.020183486238532056,0.030176899063475537,0.026014568158168494,0.023255813953488413,0.25,0.6342692584593232,0.022318214542836595,0.021598272138228958,0.03269639065817409,0.030573248407643305,0.042553191489361764,0.03125,0.6824171942660124
